name,version,architecture,distro,upstream,purl,spdx_id,files_analyzed,package_verification_code,supplier,source_info,evidence_state,warning
cpp-aarch64-linux-gnu,4:14.2.0-1,arm64,debian-13,gcc-defaults@1.220,pkg:deb/debian/cpp-aarch64-linux-gnu@4:14.2.0-1?arch=arm64&distro=debian-13&upstream=gcc-defaults@1.220,SPDXRef-Package-deb-cpp-aarch64-linux-gnu-c1285060246bd4e7,true,08257c072e8bc8c0d35bb62d383a04131badefab,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/cpp-aarch64-linux-gnu/copyright, /var/lib/dpkg/info/cpp-aarch64-linux-gnu.md5sums, /var/lib/dpkg/info/cpp-aarch64-linux-gnu.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
cron,3.0pl1-197,arm64,debian-13,,pkg:deb/debian/cron@3.0pl1-197?arch=arm64&distro=debian-13,SPDXRef-Package-deb-cron-039c26dc907f610f,true,cb0de92fa7ec9dfa76c5fcdd33280b7616a1b47e,Person: Georges Khaznadar (georgesk@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/cron/copyright, /var/lib/dpkg/info/cron.conffiles, /var/lib/dpkg/info/cron.md5sums, /var/lib/dpkg/info/cron.list, /var/lib/dpkg/info/cron.postinst, /var/lib/dpkg/info/cron.postrm, /var/lib/dpkg/info/cron.preinst, /var/lib/dpkg/info/cron.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
cron-daemon-common,3.0pl1-197,all,debian-13,cron,pkg:deb/debian/cron-daemon-common@3.0pl1-197?arch=all&distro=debian-13&upstream=cron,SPDXRef-Package-deb-cron-daemon-common-9accdbd4968a7065,true,91ffc172526d4d3963f9f56a2b06639d8dc2258a,Person: Georges Khaznadar (georgesk@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/cron-daemon-common/copyright, /var/lib/dpkg/info/cron-daemon-common.conffiles, /var/lib/dpkg/info/cron-daemon-common.md5sums, /var/lib/dpkg/info/cron-daemon-common.list, /var/lib/dpkg/info/cron-daemon-common.postinst, /var/lib/dpkg/info/cron-daemon-common.postrm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
curl,8.14.1-2+deb13u3,arm64,debian-13,,pkg:deb/debian/curl@8.14.1-2+deb13u3?arch=arm64&distro=debian-13,SPDXRef-Package-deb-curl-4e58cfe17105e4eb,true,08d96d133731ee501a3b3ab376851a2ce91652ce,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/curl/copyright, /var/lib/dpkg/info/curl.md5sums, /var/lib/dpkg/info/curl.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dash,0.5.12-12,arm64,debian-13,,pkg:deb/debian/dash@0.5.12-12?arch=arm64&distro=debian-13,SPDXRef-Package-deb-dash-3a9ba4eb8f43adf8,true,bdc01028e97a41ef1d599221d5b865141e94dfc5,Person: Andrej Shadura (andrewsh@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dash/copyright, /var/lib/dpkg/info/dash.md5sums, /var/lib/dpkg/info/dash.list, /var/lib/dpkg/info/dash.postinst, /var/lib/dpkg/info/dash.postrm, /var/lib/dpkg/info/dash.preinst, /var/lib/dpkg/info/dash.prerm, /var/lib/dpkg/info/dash.templates",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dbus,1.16.2-2,arm64,debian-13,,pkg:deb/debian/dbus@1.16.2-2?arch=arm64&distro=debian-13,SPDXRef-Package-deb-dbus-3c47537ef6d3ef0f,true,bfc0e300bff57888748f4d0d06c55afcc0f40ee9,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dbus/copyright, /var/lib/dpkg/info/dbus.conffiles, /var/lib/dpkg/info/dbus.md5sums, /var/lib/dpkg/info/dbus.list, /var/lib/dpkg/info/dbus.postinst, /var/lib/dpkg/info/dbus.postrm, /var/lib/dpkg/info/dbus.preinst, /var/lib/dpkg/info/dbus.prerm, /var/lib/dpkg/info/dbus.triggers",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dbus-bin,1.16.2-2,arm64,debian-13,dbus,pkg:deb/debian/dbus-bin@1.16.2-2?arch=arm64&distro=debian-13&upstream=dbus,SPDXRef-Package-deb-dbus-bin-85300f2c5e593737,true,fb8b048b70746778866b03749f8327326f662bdc,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dbus-bin/copyright, /var/lib/dpkg/info/dbus-bin.md5sums, /var/lib/dpkg/info/dbus-bin.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dbus-daemon,1.16.2-2,arm64,debian-13,dbus,pkg:deb/debian/dbus-daemon@1.16.2-2?arch=arm64&distro=debian-13&upstream=dbus,SPDXRef-Package-deb-dbus-daemon-6bbc6a1e68f1ddf5,true,1a0bd25e06821ffdb8b609445989207dc8296864,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dbus-daemon/copyright, /var/lib/dpkg/info/dbus-daemon.md5sums, /var/lib/dpkg/info/dbus-daemon.list, /var/lib/dpkg/info/dbus-daemon.postinst, /var/lib/dpkg/info/dbus-daemon.postrm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dbus-session-bus-common,1.16.2-2,all,debian-13,dbus,pkg:deb/debian/dbus-session-bus-common@1.16.2-2?arch=all&distro=debian-13&upstream=dbus,SPDXRef-Package-deb-dbus-session-bus-common-33edaba0b758cebd,true,7c34ee0ee536823cfd421f4364985ce8ca32645a,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dbus-session-bus-common/copyright, /var/lib/dpkg/info/dbus-session-bus-common.md5sums, /var/lib/dpkg/info/dbus-session-bus-common.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dbus-system-bus-common,1.16.2-2,all,debian-13,dbus,pkg:deb/debian/dbus-system-bus-common@1.16.2-2?arch=all&distro=debian-13&upstream=dbus,SPDXRef-Package-deb-dbus-system-bus-common-f7591caee0a5c951,true,8325d82c58a1f7e3a600b0c14040eb4a051586f0,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dbus-system-bus-common/copyright, /var/lib/dpkg/info/dbus-system-bus-common.md5sums, /var/lib/dpkg/info/dbus-system-bus-common.list, /var/lib/dpkg/info/dbus-system-bus-common.postinst",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dbus-user-session,1.16.2-2,arm64,debian-13,dbus,pkg:deb/debian/dbus-user-session@1.16.2-2?arch=arm64&distro=debian-13&upstream=dbus,SPDXRef-Package-deb-dbus-user-session-f6605a9b33eb24f0,true,270110ecf09c58bef4b39b30e6b12c528c5ecff8,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dbus-user-session/copyright, /var/lib/dpkg/info/dbus-user-session.conffiles, /var/lib/dpkg/info/dbus-user-session.md5sums, /var/lib/dpkg/info/dbus-user-session.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dconf-cli,0.40.0-5,arm64,debian-13,dconf,pkg:deb/debian/dconf-cli@0.40.0-5?arch=arm64&distro=debian-13&upstream=dconf,SPDXRef-Package-deb-dconf-cli-084874b4221496ac,true,15d18116dbc61da292f58d4ee787d0bcc0d0c94e,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dconf-cli/copyright, /var/lib/dpkg/info/dconf-cli.md5sums, /var/lib/dpkg/info/dconf-cli.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
debconf,1.5.91,all,debian-13,,pkg:deb/debian/debconf@1.5.91?arch=all&distro=debian-13,SPDXRef-Package-deb-debconf-0f203ecbcf805e2b,true,510abb8d0a5fe585cf107eb3b7acb834c4e0c341,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/debconf/copyright, /var/lib/dpkg/info/debconf.conffiles, /var/lib/dpkg/info/debconf.md5sums, /var/lib/dpkg/info/debconf.config, /var/lib/dpkg/info/debconf.list, /var/lib/dpkg/info/debconf.postinst, /var/lib/dpkg/info/debconf.templates",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
debconf-i18n,1.5.91,all,debian-13,debconf,pkg:deb/debian/debconf-i18n@1.5.91?arch=all&distro=debian-13&upstream=debconf,SPDXRef-Package-deb-debconf-i18n-631bdb6e0d103d15,true,e953ed5320bafc21fd21a4fe24df3ba681492431,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/debconf/copyright, /var/lib/dpkg/info/debconf-i18n.md5sums, /var/lib/dpkg/info/debconf-i18n.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
debconf-utils,1.5.91,all,debian-13,debconf,pkg:deb/debian/debconf-utils@1.5.91?arch=all&distro=debian-13&upstream=debconf,SPDXRef-Package-deb-debconf-utils-c6ca2f24ba42e93e,true,1d978076493f509ed45dfa4fd08a6748a835687c,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/debconf/copyright, /var/lib/dpkg/info/debconf-utils.md5sums, /var/lib/dpkg/info/debconf-utils.list, /var/lib/dpkg/info/debconf-utils.postinst",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
debian-archive-keyring,2025.1,all,debian-13,,pkg:deb/debian/debian-archive-keyring@2025.1?arch=all&distro=debian-13,SPDXRef-Package-deb-debian-archive-keyring-7991e18ee6aee390,true,f0ea6b5e1fda53aa1acb19fe6908debe0bab21ed,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/debian-archive-keyring/copyright, /var/lib/dpkg/info/debian-archive-keyring.conffiles, /var/lib/dpkg/info/debian-archive-keyring.md5sums, /var/lib/dpkg/info/debian-archive-keyring.list, /var/lib/dpkg/info/debian-archive-keyring.postinst, /var/lib/dpkg/info/debian-archive-keyring.postrm, /var/lib/dpkg/info/debian-archive-keyring.preinst, /var/lib/dpkg/info/debian-archive-keyring.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
debianutils,5.23.2,arm64,debian-13,,pkg:deb/debian/debianutils@5.23.2?arch=arm64&distro=debian-13,SPDXRef-Package-deb-debianutils-8c9a85b8e82cb7a1,true,0260d68a2b50c6f409538922a55eabece8304e31,Person: Ileana Dumitrescu (ileanadumitrescu95@gmail.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/debianutils/copyright, /var/lib/dpkg/info/debianutils.md5sums, /var/lib/dpkg/info/debianutils.list, /var/lib/dpkg/info/debianutils.postinst, /var/lib/dpkg/info/debianutils.postrm, /var/lib/dpkg/info/debianutils.prerm, /var/lib/dpkg/info/debianutils.triggers",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
device-tree-compiler,1.7.2-2+b1,arm64,debian-13,device-tree-compiler@1.7.2-2,pkg:deb/debian/device-tree-compiler@1.7.2-2+b1?arch=arm64&distro=debian-13&upstream=device-tree-compiler@1.7.2-2,SPDXRef-Package-deb-device-tree-compiler-0ad9c9987c0c1c36,true,26062a24905fbc6ead1071dcce08ac2614d98bfb,Person: Héctor Orón Martínez (zumbi@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/device-tree-compiler/copyright, /var/lib/dpkg/info/device-tree-compiler.md5sums, /var/lib/dpkg/info/device-tree-compiler.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dhcpcd-base,1:10.1.0-11+deb13u2,arm64,debian-13,dhcpcd,pkg:deb/debian/dhcpcd-base@1:10.1.0-11+deb13u2?arch=arm64&distro=debian-13&upstream=dhcpcd,SPDXRef-Package-deb-dhcpcd-base-adf4ff3884687f7a,true,a8889b5e100865fadaed376a45aff91a92b0dc4d,Person: Martin-Éric Racine (martin-eric.racine@iki.fi),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dhcpcd-base/copyright, /var/lib/dpkg/info/dhcpcd-base.conffiles, /var/lib/dpkg/info/dhcpcd-base.md5sums, /var/lib/dpkg/info/dhcpcd-base.list, /var/lib/dpkg/info/dhcpcd-base.postinst, /var/lib/dpkg/info/dhcpcd-base.postrm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
diffutils,1:3.10-4,arm64,debian-13,,pkg:deb/debian/diffutils@1:3.10-4?arch=arm64&distro=debian-13,SPDXRef-Package-deb-diffutils-892fd31e224198f0,true,39db242b015b1ad20b5b3b877b2720f4a65c18e9,Person: Santiago Vila (sanvila@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/diffutils/copyright, /var/lib/dpkg/info/diffutils.md5sums, /var/lib/dpkg/info/diffutils.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dirmngr,2.4.7-21+deb13u1+b3,arm64,debian-13,gnupg2@2.4.7-21+deb13u1,pkg:deb/debian/dirmngr@2.4.7-21+deb13u1+b3?arch=arm64&distro=debian-13&upstream=gnupg2@2.4.7-21+deb13u1,SPDXRef-Package-deb-dirmngr-fc09e3db55662855,true,7a0386b288b459fe5f8c307b0eea062a183ccf3a,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dirmngr/copyright, /var/lib/dpkg/info/dirmngr.md5sums, /var/lib/dpkg/info/dirmngr.list, /var/lib/dpkg/info/dirmngr.postinst, /var/lib/dpkg/info/dirmngr.postrm, /var/lib/dpkg/info/dirmngr.preinst, /var/lib/dpkg/info/dirmngr.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
distro-info-data,0.66+deb13u2,all,debian-13,,pkg:deb/debian/distro-info-data@0.66+deb13u2?arch=all&distro=debian-13,SPDXRef-Package-deb-distro-info-data-bfe23e1c0f97c113,true,04c5db9d598e40f268d5ae4979d4b24b7191d093,Person: Benjamin Drung (bdrung@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/distro-info-data/copyright, /var/lib/dpkg/info/distro-info-data.md5sums, /var/lib/dpkg/info/distro-info-data.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dmidecode,3.6-2,arm64,debian-13,,pkg:deb/debian/dmidecode@3.6-2?arch=arm64&distro=debian-13,SPDXRef-Package-deb-dmidecode-b3bca235397eff79,true,65d4ddac85e5ecf9eeede5509b1cbed94d598f78,Person: Jörg Frings-Fürst (debian@jff.email),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dmidecode/copyright, /var/lib/dpkg/info/dmidecode.md5sums, /var/lib/dpkg/info/dmidecode.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dmsetup,2:1.02.205-2,arm64,debian-13,lvm2@2.03.31-2,pkg:deb/debian/dmsetup@2:1.02.205-2?arch=arm64&distro=debian-13&upstream=lvm2@2.03.31-2,SPDXRef-Package-deb-dmsetup-082439850df55989,true,ecf0c834327d9d9080290bb8f6686960196de7e4,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dmsetup/copyright, /var/lib/dpkg/info/dmsetup.md5sums, /var/lib/dpkg/info/dmsetup.list, /var/lib/dpkg/info/dmsetup.triggers",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dns-root-data,2025080400~deb13u1,all,debian-13,,pkg:deb/debian/dns-root-data@2025080400~deb13u1?arch=all&distro=debian-13,SPDXRef-Package-deb-dns-root-data-97d07b000d54d117,true,c8c2010a6bb21da51621c082746aeca4151fe719,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dns-root-data/copyright, /var/lib/dpkg/info/dns-root-data.md5sums, /var/lib/dpkg/info/dns-root-data.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dnsmasq-base,2.91-1+deb13u1,arm64,debian-13,dnsmasq,pkg:deb/debian/dnsmasq-base@2.91-1+deb13u1?arch=arm64&distro=debian-13&upstream=dnsmasq,SPDXRef-Package-deb-dnsmasq-base-87d57df8044ee85d,true,7702372eb8ba6f3c2dc88fb5367eaf6c7e85f9e9,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dnsmasq-base/copyright, /var/lib/dpkg/info/dnsmasq-base.md5sums, /var/lib/dpkg/info/dnsmasq-base.list, /var/lib/dpkg/info/dnsmasq-base.postinst, /var/lib/dpkg/info/dnsmasq-base.postrm, /var/lib/dpkg/info/dnsmasq-base.preinst, /var/lib/dpkg/info/dnsmasq-base.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dos2unix,7.5.2-1+b1,arm64,debian-13,dos2unix@7.5.2-1,pkg:deb/debian/dos2unix@7.5.2-1+b1?arch=arm64&distro=debian-13&upstream=dos2unix@7.5.2-1,SPDXRef-Package-deb-dos2unix-e70d55860e89e3e6,true,04f822c99dd4c0459fa3c2ab7481efa4033b1c38,Person: tony mancill (tmancill@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dos2unix/copyright, /var/lib/dpkg/info/dos2unix.md5sums, /var/lib/dpkg/info/dos2unix.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dosfstools,4.2-1.2,arm64,debian-13,,pkg:deb/debian/dosfstools@4.2-1.2?arch=arm64&distro=debian-13,SPDXRef-Package-deb-dosfstools-b502ff39d5e46d59,true,78f784fc5fb98f145a2b275df6565e4179fbab3a,Person: Andreas Bombe (aeb@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dosfstools/copyright, /var/lib/dpkg/info/dosfstools.md5sums, /var/lib/dpkg/info/dosfstools.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dpkg,1.22.22,arm64,debian-13,,pkg:deb/debian/dpkg@1.22.22?arch=arm64&distro=debian-13,SPDXRef-Package-deb-dpkg-bb8d7eb6f6171757,true,8dc05e909a2f896ab7b7f17d1146de974d69cbfc,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dpkg/copyright, /var/lib/dpkg/info/dpkg.conffiles, /var/lib/dpkg/info/dpkg.md5sums, /var/lib/dpkg/info/dpkg.list, /var/lib/dpkg/info/dpkg.postinst, /var/lib/dpkg/info/dpkg.postrm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dpkg-dev,1.22.22,all,debian-13,dpkg,pkg:deb/debian/dpkg-dev@1.22.22?arch=all&distro=debian-13&upstream=dpkg,SPDXRef-Package-deb-dpkg-dev-064577ade0e28b50,true,a7bfe56acc41afb6e1e5d008b1ef7a6876c5b42e,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dpkg-dev/copyright, /var/lib/dpkg/info/dpkg-dev.conffiles, /var/lib/dpkg/info/dpkg-dev.md5sums, /var/lib/dpkg/info/dpkg-dev.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
dracut-install,106-6,arm64,debian-13,dracut,pkg:deb/debian/dracut-install@106-6?arch=arm64&distro=debian-13&upstream=dracut,SPDXRef-Package-deb-dracut-install-ddb6e69dee8b57e2,true,b9f395e72556f719b720097bd043950b531bc861,Person: Thomas Lange (lange@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/dracut-install/copyright, /var/lib/dpkg/info/dracut-install.md5sums, /var/lib/dpkg/info/dracut-install.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
e2fsprogs,1.47.2-3+b11,arm64,debian-13,e2fsprogs@1.47.2-3,pkg:deb/debian/e2fsprogs@1.47.2-3+b11?arch=arm64&distro=debian-13&upstream=e2fsprogs@1.47.2-3,SPDXRef-Package-deb-e2fsprogs-c8b8798763ad70f3,true,126de0e95f1dd59f73a38382cab7e4e0ac8063bd,Person: Theodore Y. Ts'o (tytso@mit.edu),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/e2fsprogs/copyright, /var/lib/dpkg/info/e2fsprogs.conffiles, /var/lib/dpkg/info/e2fsprogs.md5sums, /var/lib/dpkg/info/e2fsprogs.list, /var/lib/dpkg/info/e2fsprogs.postinst, /var/lib/dpkg/info/e2fsprogs.postrm, /var/lib/dpkg/info/e2fsprogs.preinst, /var/lib/dpkg/info/e2fsprogs.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
eatmydata,131-2,all,debian-13,libeatmydata,pkg:deb/debian/eatmydata@131-2?arch=all&distro=debian-13&upstream=libeatmydata,SPDXRef-Package-deb-eatmydata-64f6c7ef4c2d8b05,true,a72e4208673677e1bea1120563cdae494de92b22,Person: Mattia Rizzolo (mattia@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/eatmydata/copyright, /var/lib/dpkg/info/eatmydata.md5sums, /var/lib/dpkg/info/eatmydata.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
ed,1.21.1-1,arm64,debian-13,,pkg:deb/debian/ed@1.21.1-1?arch=arm64&distro=debian-13,SPDXRef-Package-deb-ed-4564df4b94bb1a8e,true,e627f4da8c5cd3a854456db939c8d4b6e4a5400b,Person: Martin Zobel-Helas (zobel@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/ed/copyright, /var/lib/dpkg/info/ed.md5sums, /var/lib/dpkg/info/ed.list, /var/lib/dpkg/info/ed.postinst, /var/lib/dpkg/info/ed.prerm",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
eject,2.41-5,arm64,debian-13,util-linux,pkg:deb/debian/eject@2.41-5?arch=arm64&distro=debian-13&upstream=util-linux,SPDXRef-Package-deb-eject-ea768bbeeffb7a52,true,556bbd5931c227956403cc49018141dc4dcca5b0,Person: Chris Hofstaedtler (zeha@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/eject/copyright, /var/lib/dpkg/info/eject.md5sums, /var/lib/dpkg/info/eject.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
