fastener_id,joint_id,candidate,quantity,torque_nm,released,warning
F-J-PF-PLATE-04,J-PF-PLATE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY - LENGTH REVIEW REQUIRED,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-PLATE-05,J-PF-PLATE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY - LENGTH REVIEW REQUIRED,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-PLATE-06,J-PF-PLATE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY - LENGTH REVIEW REQUIRED,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-PLATE-07,J-PF-PLATE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY - LENGTH REVIEW REQUIRED,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-PF-PLATE-08,J-PF-PLATE,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY - LENGTH REVIEW REQUIRED,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-PADPLATE-L-01,J-CR-PADPLATE-L,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-PADPLATE-L-02,J-CR-PADPLATE-L,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-PADPLATE-L-03,J-CR-PADPLATE-L,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-PADPLATE-L-04,J-CR-PADPLATE-L,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-PADPLATE-R-01,J-CR-PADPLATE-R,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-PADPLATE-R-02,J-CR-PADPLATE-R,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-PADPLATE-R-03,J-CR-PADPLATE-R,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
F-J-CR-PADPLATE-R-04,J-CR-PADPLATE-R,80/20 75-3422 M8 x 16 BHSCS/T-NUT ASSEMBLY,1,QUALIFIED PROCEDURE REQUIRED,NO,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
