acceptance_id,criterion,execution_state,result,evidence_uri,approver,warning
ACC-376,HR-V0-J2-SOFT-CONTACT-PAD-P0.1: As-built inertia including reflected rotor is measured and accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-377,HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Maximum approach/fault speed and current/torque decay are measured,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-378,"HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Dynamic force-stroke, hysteresis, bottom-out and rebound are characterized",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-379,"HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Temperature, aging, contamination, compression-set and life limits are qualified",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-380,HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Single-rail and twin-rail tests correlate with accepted nonlinear model,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-381,HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Metal backup C06/C07 and full joined load path are accepted independently,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-382,HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Guard/overtravel/pinch envelope includes pad tolerance and failure,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-383,HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Qualified release confirms pad has zero sole structural-stop and safety credit,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-384,"HR-V0-J2-SOFT-CONTACT-PAD-P0.1: Separate procurement, assembly and powered-work authorities are signed",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-385,"HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Current supplier quote, exact 2300327 identity, lot and CoC accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-386,"HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Incoming thickness, coupon geometry and captive retention pass inspection",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-387,"HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Installed protrusion and metal-backup gap are dimensioned, toleranced and accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-388,HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Exact contact point/normal/work path through tolerance and deformation are accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-389,HR-V0-J2-SOFT-CONTACT-PAD-P0.2: As-built inertia including reflected rotor is measured and accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-390,HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Maximum approach/fault speed and current/torque decay are measured,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-391,"HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Dynamic force-stroke, hysteresis, bottom-out and rebound are characterized",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-392,"HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Temperature, aging, contamination, compression-set and life limits are qualified",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-393,HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Single-rail and twin-rail tests correlate with accepted nonlinear model,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-394,HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Metal backup C06/C07 and full joined load path are accepted independently,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-395,"HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Guard/overtravel/pinch envelope includes pad tolerance, loss and failure",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-396,"HR-V0-J2-SOFT-CONTACT-PAD-P0.2: Qualified release plus separate procurement, assembly and powered-work authorities are signed",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-397,"HR-V0-J2-PAD-POCKET-P0.1: Current converter quote binds Rogers 2300327, 3M 467MP, PET-side lamination, 40 x 12 mm R1.5 coupons, tolerances, lot traceability and CoC",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-398,HR-V0-J2-PAD-POCKET-P0.1: 3M/Rogers or qualified materials reviewer accepts the aluminum-467MP-PET/PORON application and surface-preparation process,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-399,HR-V0-J2-PAD-POCKET-P0.1: Received laminated-stack thickness is mapped with a qualified low-force method and dependent pocket depth is released lot-by-lot,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-400,HR-V0-J2-PAD-POCKET-P0.1: Machine supplier accepts R2 pocket DFM and reports as-built plan/depth/finish without using 0.520 mm as production depth,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-401,"HR-V0-J2-PAD-POCKET-P0.1: Installed protrusion candidate band 0.100..0.200 mm is accepted against stopping, guard, pinch and contact requirements",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-402,"HR-V0-J2-PAD-POCKET-P0.1: First article passes pocket, protrusion, retention and continuous metal-backup inspections",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-403,"HR-V0-J2-PAD-POCKET-P0.1: Pad-absent, one-pad, bottom-out, rebound, migration and jam fault tests pass defined limits",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-404,"HR-V0-J2-PAD-POCKET-P0.1: Dynamic force-stroke, current/torque decay, stopping time/angle and energy integration pass at accepted approach/fault speeds",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-405,HR-V0-J2-PAD-POCKET-P0.1: P0.13 C06/C07 full joined load path and local pocket/contact stresses pass qualified nonlinear analysis and physical correlation,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-406,"HR-V0-J2-PAD-POCKET-P0.1: Qualified release and separate procurement, machining, assembly and powered-work authorizations are signed",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-407,HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: Qualified reviewer accepts the exact-normal coordinate transforms and sign conventions against the P0.13 assembly,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-408,"HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: Mesh refinement/local stress convergence is demonstrated at the pocket edges, rail roots and restrained holes",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-409,"HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: Nonlinear one-rail and two-rail C06/C07 contact includes edge contact, pad compression, metal backup, friction, tolerance and first-contact mismatch",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-410,"HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: A04 and frame/extrusion joined-load model includes exact received hardware, preload, slip, bearing, prying, separation and flexibility",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-411,"HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: Received 6061-T651 lot, MTR, orientation, machining effects, surface condition and qualified allowables/factors are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-412,"HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: Accepted inertia, approach/fault speed, motor-current/torque decay, force-stroke and event spectrum drive an energy-based transient analysis",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-413,"HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: Deflection, overtravel, rebound, fatigue, damage and stopping-time/angle acceptance limits are allocated and verified",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-414,"HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: Pad-absent, one-pad, bottom-out and pad-migration fault cases correlate to guarded physical force/strain/angle/current tests",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-415,"HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: P0.13 DFM, dependent pocket depth, inspection, mass/COM and guard/cable envelopes are accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-416,"HR-V0-J2-STOP-PAD-POCKET-FEA-P0.1: Configuration-bound qualified release and separate fabrication, assembly and powered-work authorities are signed",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
